dataset,embedding,regressor,strategy,method_label,auc_normalized_pred,file_path
AD-4-2-3,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.2019291956208987,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-3,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.1163054292346487,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-3,evo,KNeighborsRegressor,random,random,0.1130187889943462,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,LinearRegression,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,LinearRegression,highExpression,sei_LinearRegression,0.173360095063325,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,RandomForestRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.143852058637075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,MLPRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.173447301314825,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,HistGradientBoostingRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.189856261421945,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,KNeighborsRegressor,highExpression,sei_KNeighborsRegressor,0.187394667242975,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,sei,KNeighborsRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/sei_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,LinearRegression,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,LinearRegression,highExpression,onehot_pca_LinearRegression,0.246246606466075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,RandomForestRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,RandomForestRegressor,highExpression,onehot_pca_RandomForestRegressor,0.269643559052075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,MLPRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,MLPRegressor,highExpression,onehot_pca_MLPRegressor,0.192314356204225,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,HistGradientBoostingRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.1878810001644449,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,KNeighborsRegressor,highExpression,onehot_pca_KNeighborsRegressor,0.249207373618475,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,onehot_pca,KNeighborsRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,LinearRegression,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,LinearRegression,highExpression,evo_LinearRegression,0.175694530416525,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,RandomForestRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,RandomForestRegressor,highExpression,evo_RandomForestRegressor,0.1709385127793249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,MLPRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,MLPRegressor,highExpression,evo_MLPRegressor,0.1731989477948249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,HistGradientBoostingRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.222946874348195,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.18590763692895,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-3,evo,KNeighborsRegressor,random,random,0.2061675170525749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-2-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,LinearRegression,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,LinearRegression,highExpression,sei_LinearRegression,0.493712486564575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,RandomForestRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.5533541220525748,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,MLPRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.3732685264882501,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,HistGradientBoostingRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.3288227880185,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,KNeighborsRegressor,highExpression,sei_KNeighborsRegressor,0.4393926963797501,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,sei,KNeighborsRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/sei_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,LinearRegression,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,LinearRegression,highExpression,onehot_pca_LinearRegression,0.2009080479154,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,RandomForestRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,RandomForestRegressor,highExpression,onehot_pca_RandomForestRegressor,0.334687924140575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,MLPRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,MLPRegressor,highExpression,onehot_pca_MLPRegressor,0.24099584094725,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,HistGradientBoostingRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.231668252106,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,KNeighborsRegressor,highExpression,onehot_pca_KNeighborsRegressor,0.270697858548,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,onehot_pca,KNeighborsRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/onehot_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,LinearRegression,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,LinearRegression,highExpression,evo_LinearRegression,0.27144198042625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,RandomForestRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,RandomForestRegressor,highExpression,evo_RandomForestRegressor,0.44552911029505,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,MLPRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,MLPRegressor,highExpression,evo_MLPRegressor,0.31668977642775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,HistGradientBoostingRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,HistGradientBoostingRegressor,highExpression,evo_HistGradientBoostingRegressor,0.3814686154410001,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,KNeighborsRegressor,highExpression,evo_KNeighborsRegressor,0.3171496145507501,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-4-3-3,evo,KNeighborsRegressor,random,random,0.3259585356012249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-4-3-3/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,LinearRegression,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,LinearRegression,highExpression,sei_LinearRegression,0.2599319141071249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,RandomForestRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,RandomForestRegressor,highExpression,sei_RandomForestRegressor,0.232849236698375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,MLPRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,MLPRegressor,highExpression,sei_MLPRegressor,0.223733279740125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,HistGradientBoostingRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,HistGradientBoostingRegressor,highExpression,sei_HistGradientBoostingRegressor,0.227123625178875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,KNeighborsRegressor,highExpression,sei_KNeighborsRegressor,0.207641528085125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,sei,KNeighborsRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/sei_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,LinearRegression,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,LinearRegression,highExpression,onehot_pca_LinearRegression,0.2852728216146249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,RandomForestRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,RandomForestRegressor,highExpression,onehot_pca_RandomForestRegressor,0.245142119726375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,MLPRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,MLPRegressor,highExpression,onehot_pca_MLPRegressor,0.202497752532125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,HistGradientBoostingRegressor,random,random,0.2228624203851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-1,onehot_pca,HistGradientBoostingRegressor,highExpression,onehot_pca_HistGradientBoostingRegressor,0.2876534904263749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_regulators_auto_gen/AD-1-3-1/onehot_pca/combined_all_custom_metrics.csv
